study_name,instrument_name,question_name,concept_name
soep-is,soep-is-2012-aufwuchs,wum1,wuma1
soep-is,soep-is-2012-aufwuchs,wum2,wuma2
soep-is,soep-is-2012-aufwuchs,wum3,wuma3
soep-is,soep-is-2012-aufwuchs,wum5,wuma5
soep-is,soep-is-2012-aufwuchs,wum6,wuma6
soep-is,soep-is-2012-aufwuchs,wum7,wuma7
soep-is,soep-is-2012-aufwuchs,a000c,lsex
soep-is,soep-is-2012-aufwuchs,a000c,lgeb
soep-is,soep-is-2012-aufwuchs,a000c,lgebmo
soep-is,soep-is-2012-aufwuchs,q5,hh
soep-is,soep-is-2012-aufwuchs,q7,q006
soep-is,soep-is-2012-aufwuchs,q9,hwj
soep-is,soep-is-2012-aufwuchs,q9,hwm
soep-is,soep-is-2012-aufwuchs,q10,hhtyp
soep-is,soep-is-2012-aufwuchs,q11,hheim
soep-is,soep-is-2012-aufwuchs,q12,hwohn09
soep-is,soep-is-2012-aufwuchs,q13.1972,hwohn09a
soep-is,soep-is-2012-aufwuchs,q13.1981,hwohn09a
soep-is,soep-is-2012-aufwuchs,q13.1991,hwohn09a
soep-is,soep-is-2012-aufwuchs,q13.2001,hwohn09a
soep-is,soep-is-2012-aufwuchs,q13.2011,hwohn09a
soep-is,soep-is-2012-aufwuchs,q14,hqm
soep-is,soep-is-2012-aufwuchs,q18,hm01
soep-is,soep-is-2012-aufwuchs,q19,hm04
soep-is,soep-is-2012-aufwuchs,q19,hm05
soep-is,soep-is-2012-aufwuchs,q20,hm06
soep-is,soep-is-2012-aufwuchs,q21,hm09
soep-is,soep-is-2012-aufwuchs,q22,hm10
soep-is,soep-is-2012-aufwuchs,q22,hm11
soep-is,soep-is-2012-aufwuchs,q23,hzahl
soep-is,soep-is-2012-aufwuchs,q24,he01
soep-is,soep-is-2012-aufwuchs,q2501,he02
soep-is,soep-is-2012-aufwuchs,q2502,hzahl1
soep-is,soep-is-2012-aufwuchs,q26,he03
soep-is,soep-is-2012-aufwuchs,q27,he05
soep-is,soep-is-2012-aufwuchs,q28,he06
soep-is,soep-is-2012-aufwuchs,q29,he07
soep-is,soep-is-2012-aufwuchs,q30,hverm1
soep-is,soep-is-2012-aufwuchs,q31,hverm2
soep-is,soep-is-2012-aufwuchs,q32a,hverm3
soep-is,soep-is-2012-aufwuchs,q32b,hverm4
soep-is,soep-is-2012-aufwuchs,q33,hkred1
soep-is,soep-is-2012-aufwuchs,q34,hkred2
soep-is,soep-is-2012-aufwuchs,q3402,fm01
soep-is,soep-is-2012-aufwuchs,q35,hwa
soep-is,soep-is-2012-aufwuchs,q36,hzins1
soep-is,soep-is-2012-aufwuchs,q36,hzins1
soep-is,soep-is-2012-aufwuchs,q37,hzins2
soep-is,soep-is-2012-aufwuchs,q38,hd x
soep-is,soep-is-2012-aufwuchs,q38,hdkg1
soep-is,soep-is-2012-aufwuchs,q38,hdkz1
soep-is,soep-is-2012-aufwuchs,q38,hdag1
soep-is,soep-is-2012-aufwuchs,q38,hdpg1
soep-is,soep-is-2012-aufwuchs,q38,hdsh1
soep-is,soep-is-2012-aufwuchs,q38,hdgs1
soep-is,soep-is-2012-aufwuchs,q38,hdwg1
soep-is,soep-is-2012-aufwuchs,q39,hdkg2
soep-is,soep-is-2012-aufwuchs,q40,hdkg3
soep-is,soep-is-2012-aufwuchs,q41,hdkz2
soep-is,soep-is-2012-aufwuchs,q42,hdag2
soep-is,soep-is-2012-aufwuchs,q43,hdpg2
soep-is,soep-is-2012-aufwuchs,q44,hdsh2
soep-is,soep-is-2012-aufwuchs,q45,hdgs2
soep-is,soep-is-2012-aufwuchs,q46,hdwg2
soep-is,soep-is-2012-aufwuchs,q47,hnetto
soep-is,soep-is-2012-aufwuchs,q47,hnetto
soep-is,soep-is-2012-aufwuchs,q47n1,znettox1
soep-is,soep-is-2012-aufwuchs,q47n2,znettox2
soep-is,soep-is-2012-aufwuchs,q47n3,znettox3
soep-is,soep-is-2012-aufwuchs,q47n4,znettox4
soep-is,soep-is-2012-aufwuchs,q47n5,znettox5
soep-is,soep-is-2012-aufwuchs,q48,hspar1
soep-is,soep-is-2012-aufwuchs,q48,hspar2
soep-is,soep-is-2012-aufwuchs,q24530,fm02
soep-is,soep-is-2012-aufwuchs,q24531,fm03
soep-is,soep-is-2012-aufwuchs,q24532,fm04
soep-is,soep-is-2012-aufwuchs,q49,hpfleg
soep-is,soep-is-2012-aufwuchs,q50,hpl
soep-is,soep-is-2012-aufwuchs,q51,q051
soep-is,soep-is-2012-aufwuchs,q52,pzuf01
soep-is,soep-is-2012-aufwuchs,q52,pzuf20
soep-is,soep-is-2012-aufwuchs,q52,pzuf02
soep-is,soep-is-2012-aufwuchs,q52,pzuf04
soep-is,soep-is-2012-aufwuchs,q52,pzuf05
soep-is,soep-is-2012-aufwuchs,q52,pzuf07
soep-is,soep-is-2012-aufwuchs,q52,pzuf08
soep-is,soep-is-2012-aufwuchs,q52,pzuf13
soep-is,soep-is-2012-aufwuchs,q52,gm0101
soep-is,soep-is-2012-aufwuchs,q52,gm0102
soep-is,soep-is-2012-aufwuchs,q52,gm0103
soep-is,soep-is-2012-aufwuchs,q52,gm0104
soep-is,soep-is-2012-aufwuchs,q52,gm0105
soep-is,soep-is-2012-aufwuchs,q52,gm0106
soep-is,soep-is-2012-aufwuchs,q52,gm0107
soep-is,soep-is-2012-aufwuchs,q52,gm0108
soep-is,soep-is-2012-aufwuchs,q53,pgef1
soep-is,soep-is-2012-aufwuchs,q53,pgef2
soep-is,soep-is-2012-aufwuchs,q53,pgef3
soep-is,soep-is-2012-aufwuchs,q53,pgef4
soep-is,soep-is-2012-aufwuchs,q23624,prisk
soep-is,soep-is-2012-aufwuchs,q23603,pwich1
soep-is,soep-is-2012-aufwuchs,q23603,pwich2
soep-is,soep-is-2012-aufwuchs,q23603,pwich3
soep-is,soep-is-2012-aufwuchs,q23603,pwich4
soep-is,soep-is-2012-aufwuchs,q23603,pwich5
soep-is,soep-is-2012-aufwuchs,q23603,pwich6
soep-is,soep-is-2012-aufwuchs,q23603,pwich7
soep-is,soep-is-2012-aufwuchs,q23603,pwich8
soep-is,soep-is-2012-aufwuchs,q23603,pwich9
soep-is,soep-is-2012-aufwuchs,q58,ppol1
soep-is,soep-is-2012-aufwuchs,q59,ppol2
soep-is,soep-is-2012-aufwuchs,q60,ppol3
soep-is,soep-is-2012-aufwuchs,q60,ppolso
soep-is,soep-is-2012-aufwuchs,q67,lsta1
soep-is,soep-is-2012-aufwuchs,q68,lsta2
soep-is,soep-is-2012-aufwuchs,q69,lzug01
soep-is,soep-is-2012-aufwuchs,q70,lsta1a
soep-is,soep-is-2012-aufwuchs,q71,lpnat
soep-is,soep-is-2012-aufwuchs,q72,lsta3
soep-is,soep-is-2012-aufwuchs,q24588,gm02
soep-is,soep-is-2012-aufwuchs,q24589,gm0301
soep-is,soep-is-2012-aufwuchs,q24589,gm0302
soep-is,soep-is-2012-aufwuchs,q24589,gm0303
soep-is,soep-is-2012-aufwuchs,q24589,gm03ka
soep-is,soep-is-2012-aufwuchs,q73,l07
soep-is,soep-is-2012-aufwuchs,q74,pp1a
soep-is,soep-is-2012-aufwuchs,q75,ppnam
soep-is,soep-is-2012-aufwuchs,q76,ppja
soep-is,soep-is-2012-aufwuchs,q77,pp2a
soep-is,soep-is-2012-aufwuchs,q78,ppleb1a
soep-is,soep-is-2012-aufwuchs,q79,ppleba
soep-is,soep-is-2012-aufwuchs,q80,pplebja
soep-is,soep-is-2012-aufwuchs,q81,pehe1a
soep-is,soep-is-2012-aufwuchs,q81b,pehe2a
soep-is,soep-is-2012-aufwuchs,q81c,fm14
soep-is,soep-is-2012-aufwuchs,q83,pp1b
soep-is,soep-is-2012-aufwuchs,q84,ppjb
soep-is,soep-is-2012-aufwuchs,q85,ppendb
soep-is,soep-is-2012-aufwuchs,q86,ppend2b
soep-is,soep-is-2012-aufwuchs,q87,ppleb1b
soep-is,soep-is-2012-aufwuchs,q88,ppleb2b
soep-is,soep-is-2012-aufwuchs,q89,ppleb3b
soep-is,soep-is-2012-aufwuchs,q89,ppleb4b
soep-is,soep-is-2012-aufwuchs,q90,pehe1b
soep-is,soep-is-2012-aufwuchs,q91,pehe2b
soep-is,soep-is-2012-aufwuchs,q92,pehe3b
soep-is,soep-is-2012-aufwuchs,q93,pehe4b
soep-is,soep-is-2012-aufwuchs,q94,pehe1e
soep-is,soep-is-2012-aufwuchs,q95,pehe2e
soep-is,soep-is-2012-aufwuchs,q96,pehe5e
soep-is,soep-is-2012-aufwuchs,q97,pehe6e
soep-is,soep-is-2012-aufwuchs,q98,pehe7e
soep-is,soep-is-2012-aufwuchs,q99_q100,lgesch2
soep-is,soep-is-2012-aufwuchs,q99_q100,lgesch3
soep-is,soep-is-2012-aufwuchs,q99_q100,lgesch1
soep-is,soep-is-2012-aufwuchs,q99_q100,lgeka
soep-is,soep-is-2012-aufwuchs,lq99_q100r4,lgesch5
soep-is,soep-is-2012-aufwuchs,lq99_q100r4,lgesch6
soep-is,soep-is-2012-aufwuchs,lq99_q100r4,lgesch7
soep-is,soep-is-2012-aufwuchs,lq99_q100r4,lgesch8
soep-is,soep-is-2012-aufwuchs,lq99_q100r4,lgeka
soep-is,soep-is-2012-aufwuchs,q24568,sim01
soep-is,soep-is-2012-aufwuchs,q24567,sim02
soep-is,soep-is-2012-aufwuchs,q111,lkh03
soep-is,soep-is-2012-aufwuchs,q111,lkh04
soep-is,soep-is-2012-aufwuchs,q111,lkh05
soep-is,soep-is-2012-aufwuchs,q111,lkh06
soep-is,soep-is-2012-aufwuchs,q111,lkh07
soep-is,soep-is-2012-aufwuchs,q111,lkh08
soep-is,soep-is-2012-aufwuchs,q111,lkh09
soep-is,soep-is-2012-aufwuchs,q111,lkh10
soep-is,soep-is-2012-aufwuchs,q111,lkhka
soep-is,soep-is-2012-aufwuchs,q112,lwied
soep-is,soep-is-2012-aufwuchs,q113,l2wohn1
soep-is,soep-is-2012-aufwuchs,q114,l2wohn3
soep-is,soep-is-2012-aufwuchs,vor_adapt,vor_adapt
soep-is,soep-is-2012-aufwuchs,g1001,g1001
soep-is,soep-is-2012-aufwuchs,g1002,g1002
soep-is,soep-is-2012-aufwuchs,g1003,g1003
soep-is,soep-is-2012-aufwuchs,g1004,g1004
soep-is,soep-is-2012-aufwuchs,g1005,g1005
soep-is,soep-is-2012-aufwuchs,g1006,g1006
soep-is,soep-is-2012-aufwuchs,g1007,g1007
soep-is,soep-is-2012-aufwuchs,g1008,g1008
soep-is,soep-is-2012-aufwuchs,g1009,g1009
soep-is,soep-is-2012-aufwuchs,g1010,g1010
soep-is,soep-is-2012-aufwuchs,g1011,g1011
soep-is,soep-is-2012-aufwuchs,g1012,g1012
soep-is,soep-is-2012-aufwuchs,g1013,g1013
soep-is,soep-is-2012-aufwuchs,g1014,g1014
soep-is,soep-is-2012-aufwuchs,g1015,g1015
soep-is,soep-is-2012-aufwuchs,g1016,g1016
soep-is,soep-is-2012-aufwuchs,g1017,g1017
soep-is,soep-is-2012-aufwuchs,g1018,g1018
soep-is,soep-is-2012-aufwuchs,g1019,g1019
soep-is,soep-is-2012-aufwuchs,g1020,g1020
soep-is,soep-is-2012-aufwuchs,g1021,g1021
soep-is,soep-is-2012-aufwuchs,g1022,g1022
soep-is,soep-is-2012-aufwuchs,g1023,g1023
soep-is,soep-is-2012-aufwuchs,g1024,g1024
soep-is,soep-is-2012-aufwuchs,g1025,g1025
soep-is,soep-is-2012-aufwuchs,g1026,g1026
soep-is,soep-is-2012-aufwuchs,g1027,g1027
soep-is,soep-is-2012-aufwuchs,g1028,g1028
soep-is,soep-is-2012-aufwuchs,g1029,g1029
soep-is,soep-is-2012-aufwuchs,g1030,g1030
soep-is,soep-is-2012-aufwuchs,g1031,g1031
soep-is,soep-is-2012-aufwuchs,g1032,g1032
soep-is,soep-is-2012-aufwuchs,g2001,g2001
soep-is,soep-is-2012-aufwuchs,g2002,g2002
soep-is,soep-is-2012-aufwuchs,g2003,g2003
soep-is,soep-is-2012-aufwuchs,g2004,g2004
soep-is,soep-is-2012-aufwuchs,g2005,g2005
soep-is,soep-is-2012-aufwuchs,g2006,g2006
soep-is,soep-is-2012-aufwuchs,g2007,g2007
soep-is,soep-is-2012-aufwuchs,g2008,g2008
soep-is,soep-is-2012-aufwuchs,g2009,g2009
soep-is,soep-is-2012-aufwuchs,g2010,g2010
soep-is,soep-is-2012-aufwuchs,g2011,g2011
soep-is,soep-is-2012-aufwuchs,g2012,g2012
soep-is,soep-is-2012-aufwuchs,g2013,g2013
soep-is,soep-is-2012-aufwuchs,g2014,g2014
soep-is,soep-is-2012-aufwuchs,g2015,g2015
soep-is,soep-is-2012-aufwuchs,g2016,g2016
soep-is,soep-is-2012-aufwuchs,g2017,g2017
soep-is,soep-is-2012-aufwuchs,g2018,g2018
soep-is,soep-is-2012-aufwuchs,nach_adapt,nach_adapt
soep-is,soep-is-2012-aufwuchs,vorfin1,vorfin1
soep-is,soep-is-2012-aufwuchs,finb1c,finb1c_1
soep-is,soep-is-2012-aufwuchs,finb1c,finb1c_2
soep-is,soep-is-2012-aufwuchs,finabc3a,finspalt_a1
soep-is,soep-is-2012-aufwuchs,finabc3a,finspalt_a2
soep-is,soep-is-2012-aufwuchs,finabc3a,finspalt_a3
soep-is,soep-is-2012-aufwuchs,finabc3a,finspalt_a4
soep-is,soep-is-2012-aufwuchs,finabc3a,finspalt_a5
soep-is,soep-is-2012-aufwuchs,finabc3a,finspalt_a6
soep-is,soep-is-2012-aufwuchs,finabc3a,finspalt_a7
soep-is,soep-is-2012-aufwuchs,finabc3b,finabc3b_1
soep-is,soep-is-2012-aufwuchs,finabc3b,finabc3b_2
soep-is,soep-is-2012-aufwuchs,finabc4a,finabc4a
soep-is,soep-is-2012-aufwuchs,finabc4b,finabc4b_1
soep-is,soep-is-2012-aufwuchs,finabc4b,finabc4b_2
soep-is,soep-is-2012-aufwuchs,finabc5b,finspalt_b1
soep-is,soep-is-2012-aufwuchs,finabc5b,finspalt_b2
soep-is,soep-is-2012-aufwuchs,finabc5b,finspalt_b3
soep-is,soep-is-2012-aufwuchs,finabc5b,finspalt_b4
soep-is,soep-is-2012-aufwuchs,finabc5b,finspalt_b5
soep-is,soep-is-2012-aufwuchs,finabc5b,finspalt_b6
soep-is,soep-is-2012-aufwuchs,finabc5b,finspalt_b7
soep-is,soep-is-2012-aufwuchs,finabc5c,finabc5c
soep-is,soep-is-2012-aufwuchs,finabc6,finabc6
soep-is,soep-is-2012-aufwuchs,eb_finanz1,ebfinanz_1
soep-is,soep-is-2012-aufwuchs,eb_finanz1,ebfinanz_1
soep-is,soep-is-2012-aufwuchs,eb_finanz1,ebfinanz_2
soep-is,soep-is-2012-aufwuchs,eb_finanz1,ebfinanz_2xxx
soep-is,soep-is-2012-aufwuchs,q116,hkind
soep-is,soep-is-2012-aufwuchs,q117a,hknam
soep-is,soep-is-2012-aufwuchs,q117a,hkgeb
soep-is,soep-is-2012-aufwuchs,q117a,hksex
soep-is,soep-is-2012-aufwuchs,q117a,hkindb
soep-is,soep-is-2012-aufwuchs,q117b,hkmo
soep-is,soep-is-2012-aufwuchs,q118,pbet
soep-is,soep-is-2012-aufwuchs,q119,awoch
soep-is,soep-is-2012-aufwuchs,q120a,agro
soep-is,soep-is-2012-aufwuchs,q120b,akop
soep-is,soep-is-2012-aufwuchs,q120c,agew
soep-is,soep-is-2012-aufwuchs,q121,aunt
soep-is,soep-is-2012-aufwuchs,q121,auntno
soep-is,soep-is-2012-aufwuchs,q122,astor
soep-is,soep-is-2012-aufwuchs,q123,astor1
soep-is,soep-is-2012-aufwuchs,q123,astor2
soep-is,soep-is-2012-aufwuchs,q123,astor3
soep-is,soep-is-2012-aufwuchs,q123,astor4
soep-is,soep-is-2012-aufwuchs,q123,astor5
soep-is,soep-is-2012-aufwuchs,q123,astor6
soep-is,soep-is-2012-aufwuchs,q123,astor7
soep-is,soep-is-2012-aufwuchs,q123,astor8
soep-is,soep-is-2012-aufwuchs,q123,astor9
soep-is,soep-is-2012-aufwuchs,q123,astor10
soep-is,soep-is-2012-aufwuchs,q123,astorka
soep-is,soep-is-2012-aufwuchs,q124,aein1
soep-is,soep-is-2012-aufwuchs,q125,aein1s
soep-is,soep-is-2012-aufwuchs,q126,abet5
soep-is,soep-is-2012-aufwuchs,q126,abet3
soep-is,soep-is-2012-aufwuchs,q126,abet1
soep-is,soep-is-2012-aufwuchs,q126,abet2
soep-is,soep-is-2012-aufwuchs,q126,abet4
soep-is,soep-is-2012-aufwuchs,q126,abetka
soep-is,soep-is-2012-aufwuchs,q127,bein1
soep-is,soep-is-2012-aufwuchs,q128,bein1s
soep-is,soep-is-2012-aufwuchs,q129,bbet x
soep-is,soep-is-2012-aufwuchs,q129,bbet5
soep-is,soep-is-2012-aufwuchs,q129,bbet3
soep-is,soep-is-2012-aufwuchs,q129,bbet1
soep-is,soep-is-2012-aufwuchs,q129,bbet2
soep-is,soep-is-2012-aufwuchs,q129,bbet4
soep-is,soep-is-2012-aufwuchs,q129,bbetka
soep-is,soep-is-2012-aufwuchs,q131,bgew
soep-is,soep-is-2012-aufwuchs,q131b,bgro
soep-is,soep-is-2012-aufwuchs,q132,bstor
soep-is,soep-is-2012-aufwuchs,q133,bstor01
soep-is,soep-is-2012-aufwuchs,q133,bstor02
soep-is,soep-is-2012-aufwuchs,q133,bstor03
soep-is,soep-is-2012-aufwuchs,q133,bstor04
soep-is,soep-is-2012-aufwuchs,q133,bstor05
soep-is,soep-is-2012-aufwuchs,q133,bstor06
soep-is,soep-is-2012-aufwuchs,q133,bstor07
soep-is,soep-is-2012-aufwuchs,q133,bstor08
soep-is,soep-is-2012-aufwuchs,q133,bstor09
soep-is,soep-is-2012-aufwuchs,q133,bstor10
soep-is,soep-is-2012-aufwuchs,q133,bstor11
soep-is,soep-is-2012-aufwuchs,q133,bstor12
soep-is,soep-is-2012-aufwuchs,q133,bstor13
soep-is,soep-is-2012-aufwuchs,q133,bstor14
soep-is,soep-is-2012-aufwuchs,q133,bstorka
soep-is,soep-is-2012-aufwuchs,q134,bvergl
soep-is,soep-is-2012-aufwuchs,q134,bvergl1
soep-is,soep-is-2012-aufwuchs,q134,bvergl2
soep-is,soep-is-2012-aufwuchs,q134,bvergl3
soep-is,soep-is-2012-aufwuchs,q134,bvergl4
soep-is,soep-is-2012-aufwuchs,q135,cein4
soep-is,soep-is-2012-aufwuchs,q135,cein3
soep-is,soep-is-2012-aufwuchs,q136,cein9
soep-is,soep-is-2012-aufwuchs,q137,cein1
soep-is,soep-is-2012-aufwuchs,q137b,cein1s
soep-is,soep-is-2012-aufwuchs,q138,cbet x
soep-is,soep-is-2012-aufwuchs,q138,cbet5
soep-is,soep-is-2012-aufwuchs,q138,cbet3
soep-is,soep-is-2012-aufwuchs,q138,cbet1
soep-is,soep-is-2012-aufwuchs,q138,cbet2
soep-is,soep-is-2012-aufwuchs,q138,cbet4
soep-is,soep-is-2012-aufwuchs,q138,cbetka
soep-is,soep-is-2012-aufwuchs,q140,cgew
soep-is,soep-is-2012-aufwuchs,q140b,cgro
soep-is,soep-is-2012-aufwuchs,q141,cstor
soep-is,soep-is-2012-aufwuchs,q142,cstor x
soep-is,soep-is-2012-aufwuchs,q142,cstor1
soep-is,soep-is-2012-aufwuchs,q142,cstor2
soep-is,soep-is-2012-aufwuchs,q142,cstor3
soep-is,soep-is-2012-aufwuchs,q142,cstor4
soep-is,soep-is-2012-aufwuchs,q142,cstor5
soep-is,soep-is-2012-aufwuchs,q142,cstor6
soep-is,soep-is-2012-aufwuchs,q142,cstor7
soep-is,soep-is-2012-aufwuchs,q142,cstor9
soep-is,soep-is-2012-aufwuchs,q142,cstorka
soep-is,soep-is-2012-aufwuchs,q142,cstor8
soep-is,soep-is-2012-aufwuchs,q143,cverg x
soep-is,soep-is-2012-aufwuchs,q143,cverg01
soep-is,soep-is-2012-aufwuchs,q143,cverg02
soep-is,soep-is-2012-aufwuchs,q143,cverg03
soep-is,soep-is-2012-aufwuchs,q143,cverg04
soep-is,soep-is-2012-aufwuchs,q143,cverg05
soep-is,soep-is-2012-aufwuchs,q143,cverg06
soep-is,soep-is-2012-aufwuchs,q143,cverg07
soep-is,soep-is-2012-aufwuchs,q143,cverg08
soep-is,soep-is-2012-aufwuchs,q143,cverg09
soep-is,soep-is-2012-aufwuchs,q143,cverg10
soep-is,soep-is-2012-aufwuchs,q102,lkind
soep-is,soep-is-2012-aufwuchs,q102,lkno
soep-is,soep-is-2012-aufwuchs,q104info,l38
soep-is,soep-is-2012-aufwuchs,q105.1,lknam
soep-is,soep-is-2012-aufwuchs,q105.2,lksex
soep-is,soep-is-2012-aufwuchs,q105.3,lkgeb
soep-is,soep-is-2012-aufwuchs,q105.3,lkmo
soep-is,soep-is-2012-aufwuchs,q108,lkwo
soep-is,soep-is-2012-aufwuchs,vorq191,mem01
soep-is,soep-is-2012-aufwuchs,q191,mem02
soep-is,soep-is-2012-aufwuchs,q202,mem03
soep-is,soep-is-2012-aufwuchs,q192.1,mem04
soep-is,soep-is-2012-aufwuchs,q193.1,mem05
soep-is,soep-is-2012-aufwuchs,q194.1,mem06
soep-is,soep-is-2012-aufwuchs,q203,mem07
soep-is,soep-is-2012-aufwuchs,q200a,mem08
soep-is,soep-is-2012-aufwuchs,q200a,mem0801
soep-is,soep-is-2012-aufwuchs,q200a,mem0802
soep-is,soep-is-2012-aufwuchs,q200a,mem0803
soep-is,soep-is-2012-aufwuchs,q200a,mem0804
soep-is,soep-is-2012-aufwuchs,q200a,mem0805
soep-is,soep-is-2012-aufwuchs,q200a,mem0806
soep-is,soep-is-2012-aufwuchs,q200a,mem0807
soep-is,soep-is-2012-aufwuchs,q200a,mem0808
soep-is,soep-is-2012-aufwuchs,q200a,mem0809
soep-is,soep-is-2012-aufwuchs,q200a,mem0810
soep-is,soep-is-2012-aufwuchs,q200a,mem0811
soep-is,soep-is-2012-aufwuchs,q200a,mem0812
soep-is,soep-is-2012-aufwuchs,q200a,mem0813
soep-is,soep-is-2012-aufwuchs,q200a,mem08ka
soep-is,soep-is-2012-aufwuchs,q200b,mem08a
soep-is,soep-is-2012-aufwuchs,q200b,mem0801a
soep-is,soep-is-2012-aufwuchs,q200b,mem0802a
soep-is,soep-is-2012-aufwuchs,q200b,mem0803a
soep-is,soep-is-2012-aufwuchs,q200b,mem0804a
soep-is,soep-is-2012-aufwuchs,q200b,mem0805a
soep-is,soep-is-2012-aufwuchs,q200b,mem0806a
soep-is,soep-is-2012-aufwuchs,q200b,mem0807a
soep-is,soep-is-2012-aufwuchs,q200b,mem0808a
soep-is,soep-is-2012-aufwuchs,q200b,mem0809a
soep-is,soep-is-2012-aufwuchs,q200b,mem0810a
soep-is,soep-is-2012-aufwuchs,q200b,mem0811a
soep-is,soep-is-2012-aufwuchs,q200b,mem0812a
soep-is,soep-is-2012-aufwuchs,q200b,mem08kaa
soep-is,soep-is-2012-aufwuchs,q199,mem09
soep-is,soep-is-2012-aufwuchs,q199,mem0901
soep-is,soep-is-2012-aufwuchs,q199,mem0902
soep-is,soep-is-2012-aufwuchs,q199,mem0903
soep-is,soep-is-2012-aufwuchs,q199,mem0904
soep-is,soep-is-2012-aufwuchs,q199,mem0905
soep-is,soep-is-2012-aufwuchs,q199,mem0906
soep-is,soep-is-2012-aufwuchs,q199,mem0907
soep-is,soep-is-2012-aufwuchs,q199,mem0908
soep-is,soep-is-2012-aufwuchs,q199,mem0909
soep-is,soep-is-2012-aufwuchs,q199,mem0910
soep-is,soep-is-2012-aufwuchs,q199,mem0911
soep-is,soep-is-2012-aufwuchs,q199,mem0912
soep-is,soep-is-2012-aufwuchs,q199,mem0913
soep-is,soep-is-2012-aufwuchs,q199,mem0914
soep-is,soep-is-2012-aufwuchs,q199,mem0915
soep-is,soep-is-2012-aufwuchs,q199,mem0916
soep-is,soep-is-2012-aufwuchs,q199,mem0917
soep-is,soep-is-2012-aufwuchs,q199,mem0918
soep-is,soep-is-2012-aufwuchs,q199,mem0919
soep-is,soep-is-2012-aufwuchs,q199,mem09ka
soep-is,soep-is-2012-aufwuchs,q200,mem09a
soep-is,soep-is-2012-aufwuchs,q200,mem0901a
soep-is,soep-is-2012-aufwuchs,q200,mem0902a
soep-is,soep-is-2012-aufwuchs,q200,mem0903a
soep-is,soep-is-2012-aufwuchs,q200,mem0904a
soep-is,soep-is-2012-aufwuchs,q200,mem0905a
soep-is,soep-is-2012-aufwuchs,q200,mem0906a
soep-is,soep-is-2012-aufwuchs,q200,mem0907a
soep-is,soep-is-2012-aufwuchs,q200,mem0908a
soep-is,soep-is-2012-aufwuchs,q200,mem0909a
soep-is,soep-is-2012-aufwuchs,q200,mem0910a
soep-is,soep-is-2012-aufwuchs,q200,mem0911a
soep-is,soep-is-2012-aufwuchs,q200,mem0912a
soep-is,soep-is-2012-aufwuchs,q200,mem0913a
soep-is,soep-is-2012-aufwuchs,q200,mem0914a
soep-is,soep-is-2012-aufwuchs,q200,mem0915a
soep-is,soep-is-2012-aufwuchs,q200,mem0916a
soep-is,soep-is-2012-aufwuchs,q200,mem0917a
soep-is,soep-is-2012-aufwuchs,q200,mem0918a
soep-is,soep-is-2012-aufwuchs,q200,mem09kaa
soep-is,soep-is-2012-aufwuchs,q195,mem10
soep-is,soep-is-2012-aufwuchs,q196,mem11
soep-is,soep-is-2012-aufwuchs,q194a,mem12
soep-is,soep-is-2012-aufwuchs,q204,mem13
soep-is,soep-is-2012-aufwuchs,q146,pek01
soep-is,soep-is-2012-aufwuchs,q146,pek02
soep-is,soep-is-2012-aufwuchs,q146,pek03
soep-is,soep-is-2012-aufwuchs,q146,pek04
soep-is,soep-is-2012-aufwuchs,q146,pek05
soep-is,soep-is-2012-aufwuchs,q146,pek07
soep-is,soep-is-2012-aufwuchs,q146,pek20
soep-is,soep-is-2012-aufwuchs,q146,pek21
soep-is,soep-is-2012-aufwuchs,q146,pek22
soep-is,soep-is-2012-aufwuchs,q146,pek18
soep-is,soep-is-2012-aufwuchs,q146,pek08
soep-is,soep-is-2012-aufwuchs,q146,pek09
soep-is,soep-is-2012-aufwuchs,q146,pek11
soep-is,soep-is-2012-aufwuchs,q146,pekno
soep-is,soep-is-2012-aufwuchs,q146,pekka
soep-is,soep-is-2012-aufwuchs,q147.01,pek011
soep-is,soep-is-2012-aufwuchs,q147.02,pek021
soep-is,soep-is-2012-aufwuchs,q147.03,pek031
soep-is,soep-is-2012-aufwuchs,q147.04,pek051
soep-is,soep-is-2012-aufwuchs,q147.05,pek071
soep-is,soep-is-2012-aufwuchs,q147.06,pek201
soep-is,soep-is-2012-aufwuchs,q147.07,pek211
soep-is,soep-is-2012-aufwuchs,q147.08,pek221
soep-is,soep-is-2012-aufwuchs,q147.09,pek181
soep-is,soep-is-2012-aufwuchs,q147.10,pek081
soep-is,soep-is-2012-aufwuchs,q147.11,pek091
soep-is,soep-is-2012-aufwuchs,q147.12,pek111
soep-is,soep-is-2012-aufwuchs,q148,p7tag
soep-is,soep-is-2012-aufwuchs,q149,perz
soep-is,soep-is-2012-aufwuchs,q150,lsabx
soep-is,soep-is-2012-aufwuchs,q151,lsab3
soep-is,soep-is-2012-aufwuchs,q152,lsab7x
soep-is,soep-is-2012-aufwuchs,q153,lsab7y
soep-is,soep-is-2012-aufwuchs,q154,lsab9
soep-is,soep-is-2012-aufwuchs,q155,lsab5
soep-is,soep-is-2012-aufwuchs,q155b,lsab1
soep-is,soep-is-2012-aufwuchs,q156,lab01
soep-is,soep-is-2012-aufwuchs,q157,lab x
soep-is,soep-is-2012-aufwuchs,q157,lab02
soep-is,soep-is-2012-aufwuchs,q157,lab02
soep-is,soep-is-2012-aufwuchs,q157,lab03
