study_name,dataset_name,variable_name,instrument_name,question_name
soep-is,inno,fspr5_2,soep-is-2012-haupt,Q83
soep-is,inno,fspr5_20,soep-is-2012-haupt,Q83
soep-is,inno,fspr5_21,soep-is-2012-haupt,Q83
soep-is,inno,fspr5_22,soep-is-2012-haupt,Q83
soep-is,inno,fspr5_23,soep-is-2012-haupt,Q83
soep-is,inno,fspr5_24,soep-is-2012-haupt,Q83
soep-is,inno,fspr5_3,soep-is-2012-haupt,Q83
soep-is,inno,fspr5_4,soep-is-2012-haupt,Q83
soep-is,inno,fspr5_5,soep-is-2012-haupt,Q83
soep-is,inno,fspr5_6,soep-is-2012-haupt,Q83
soep-is,inno,fspr5_7,soep-is-2012-haupt,Q83
soep-is,inno,fspr5_8,soep-is-2012-haupt,Q83
soep-is,inno,fspr5_9,soep-is-2012-haupt,Q83
soep-is,inno,fspr6_1,soep-is-2012-haupt,Q84
soep-is,inno,fspr6_10,soep-is-2012-haupt,Q84
soep-is,inno,fspr6_11,soep-is-2012-haupt,Q84
soep-is,inno,fspr6_12,soep-is-2012-haupt,Q84
soep-is,inno,fspr6_13,soep-is-2012-haupt,Q84
soep-is,inno,fspr6_14,soep-is-2012-haupt,Q84
soep-is,inno,fspr6_15,soep-is-2012-haupt,Q84
soep-is,inno,fspr6_16,soep-is-2012-haupt,Q84
soep-is,inno,fspr6_17,soep-is-2012-haupt,Q84
soep-is,inno,fspr6_18,soep-is-2012-haupt,Q84
soep-is,inno,fspr6_19,soep-is-2012-haupt,Q84
soep-is,inno,fspr6_2,soep-is-2012-haupt,Q84
soep-is,inno,fspr6_20,soep-is-2012-haupt,Q84
soep-is,inno,fspr6_21,soep-is-2012-haupt,Q84
soep-is,inno,fspr6_22,soep-is-2012-haupt,Q84
soep-is,inno,fspr6_23,soep-is-2012-haupt,Q84
soep-is,inno,fspr6_24,soep-is-2012-haupt,Q84
soep-is,inno,fspr6_3,soep-is-2012-haupt,Q84
soep-is,inno,fspr6_4,soep-is-2012-haupt,Q84
soep-is,inno,fspr6_5,soep-is-2012-haupt,Q84
soep-is,inno,fspr6_6,soep-is-2012-haupt,Q84
soep-is,inno,fspr6_7,soep-is-2012-haupt,Q84
soep-is,inno,fspr6_8,soep-is-2012-haupt,Q84
soep-is,inno,fspr6_9,soep-is-2012-haupt,Q84
soep-is,inno,geb1001,soep-is-2012-aufwuchs,G1001
soep-is,inno,geb1002,soep-is-2012-aufwuchs,G1002
soep-is,inno,geb1003,soep-is-2012-aufwuchs,G1003
soep-is,inno,geb1004,soep-is-2012-aufwuchs,G1004
soep-is,inno,geb1005,soep-is-2012-aufwuchs,G1005
soep-is,inno,geb1006,soep-is-2012-aufwuchs,G1006
soep-is,inno,geb1007,soep-is-2012-aufwuchs,G1007
soep-is,inno,geb1008,soep-is-2012-aufwuchs,G1008
soep-is,inno,geb1009,soep-is-2012-aufwuchs,G1009
soep-is,inno,geb1010,soep-is-2012-aufwuchs,G1010
soep-is,inno,geb1011,soep-is-2012-aufwuchs,G1011
soep-is,inno,geb1012,soep-is-2012-aufwuchs,G1012
soep-is,inno,geb1013,soep-is-2012-aufwuchs,G1013
soep-is,inno,geb1014,soep-is-2012-aufwuchs,G1014
soep-is,inno,geb1015,soep-is-2012-aufwuchs,G1015
soep-is,inno,geb1016,soep-is-2012-aufwuchs,G1016
soep-is,inno,geb1017,soep-is-2012-aufwuchs,G1017
soep-is,inno,geb1018,soep-is-2012-aufwuchs,G1018
soep-is,inno,geb1019,soep-is-2012-aufwuchs,G1019
soep-is,inno,geb1020,soep-is-2012-aufwuchs,G1020
soep-is,inno,geb1021,soep-is-2012-aufwuchs,G1021
soep-is,inno,geb1022,soep-is-2012-aufwuchs,G1022
soep-is,inno,geb1023,soep-is-2012-aufwuchs,G1023
soep-is,inno,geb1024,soep-is-2012-aufwuchs,G1024
soep-is,inno,geb1025,soep-is-2012-aufwuchs,G1025
soep-is,inno,geb1026,soep-is-2012-aufwuchs,G1026
soep-is,inno,geb1027,soep-is-2012-aufwuchs,G1027
soep-is,inno,geb1028,soep-is-2012-aufwuchs,G1028
soep-is,inno,geb1029,soep-is-2012-aufwuchs,G1029
soep-is,inno,geb1030,soep-is-2012-aufwuchs,G1030
soep-is,inno,geb1031,soep-is-2012-aufwuchs,G1031
soep-is,inno,geb1032,soep-is-2012-aufwuchs,G1032
soep-is,inno,geb2001,soep-is-2012-aufwuchs,G2001
soep-is,inno,geb2002,soep-is-2012-aufwuchs,G2002
soep-is,inno,geb2003,soep-is-2012-aufwuchs,G2003
soep-is,inno,geb2004,soep-is-2012-aufwuchs,G2004
soep-is,inno,geb2005,soep-is-2012-aufwuchs,G2005
soep-is,inno,geb2006,soep-is-2012-aufwuchs,G2006
soep-is,inno,geb2007,soep-is-2012-aufwuchs,G2007
soep-is,inno,geb2008,soep-is-2012-aufwuchs,G2008
soep-is,inno,geb2009,soep-is-2012-aufwuchs,G2009
soep-is,inno,geb2010,soep-is-2012-aufwuchs,G2010
soep-is,inno,geb2011,soep-is-2012-aufwuchs,G2011
soep-is,inno,geb2012,soep-is-2012-aufwuchs,G2012
soep-is,inno,geb2013,soep-is-2012-aufwuchs,G2013
soep-is,inno,geb2014,soep-is-2012-aufwuchs,G2014
soep-is,inno,geb2015,soep-is-2012-aufwuchs,G2015
soep-is,inno,geb2016,soep-is-2012-aufwuchs,G2016
soep-is,inno,geb2017,soep-is-2012-aufwuchs,G2017
soep-is,inno,geb2018,soep-is-2012-aufwuchs,G2018
soep-is,inno,geb_first,soep-is-2012-aufwuchs,VOR_ADAPT
soep-is,inno,geb_se,soep-is-2012-aufwuchs,VOR_ADAPT
soep-is,inno,geb_theta,soep-is-2012-aufwuchs,VOR_ADAPT
soep-is,inno,gesj,soep-is-2014-f,Q334
soep-is,inno,gesz,soep-is-2014-f,Q333
soep-is,inno,gm0101,soep-is-2012-aufwuchs,Q52
soep-is,inno,gm0102,soep-is-2012-aufwuchs,Q52
soep-is,inno,gm0103,soep-is-2012-aufwuchs,Q52
soep-is,inno,gm0104,soep-is-2012-aufwuchs,Q52
soep-is,inno,gm0105,soep-is-2012-aufwuchs,Q52
soep-is,inno,gm0106,soep-is-2012-aufwuchs,Q52
soep-is,inno,gm0107,soep-is-2012-aufwuchs,Q52
soep-is,inno,gm0108,soep-is-2012-aufwuchs,Q52
soep-is,inno,gm02,soep-is-2012-aufwuchs,Q24588
soep-is,inno,gm0301,soep-is-2012-aufwuchs,Q24589
soep-is,inno,gm0302,soep-is-2012-aufwuchs,Q24589
soep-is,inno,gm0303,soep-is-2012-aufwuchs,Q24589
soep-is,inno,gm03ka,soep-is-2012-aufwuchs,Q24589
soep-is,inno,gm0401,soep-is-2012-aufwuchs,Q24573
soep-is,inno,gm0402,soep-is-2012-aufwuchs,Q24573
soep-is,inno,gm0501,soep-is-2012-aufwuchs,Q24574
soep-is,inno,gm0502,soep-is-2012-aufwuchs,Q24574
soep-is,inno,gm0503,soep-is-2012-aufwuchs,Q24574
soep-is,inno,gm0504,soep-is-2012-aufwuchs,Q24574
soep-is,inno,gm0505,soep-is-2012-aufwuchs,Q24574
soep-is,inno,gm0506,soep-is-2012-aufwuchs,Q24574
soep-is,inno,gm0507,soep-is-2012-aufwuchs,Q24574
soep-is,inno,gm0508,soep-is-2012-aufwuchs,Q24574
soep-is,inno,gm0509,soep-is-2012-aufwuchs,Q24574
soep-is,inno,gm0510,soep-is-2012-aufwuchs,Q24574
soep-is,inno,gm0511,soep-is-2012-aufwuchs,Q24574
soep-is,inno,gm0512,soep-is-2012-aufwuchs,Q24574
soep-is,inno,gm0513,soep-is-2012-aufwuchs,Q24574
soep-is,inno,gm0514,soep-is-2012-aufwuchs,Q24574
soep-is,inno,gm0515,soep-is-2012-aufwuchs,Q24574
soep-is,inno,gm0516,soep-is-2012-aufwuchs,Q24574
soep-is,inno,gm0801,soep-is-2012-aufwuchs,Q24578
soep-is,inno,gm0802,soep-is-2012-aufwuchs,Q24578
soep-is,inno,gm0803,soep-is-2012-aufwuchs,Q24578
soep-is,inno,gm0804,soep-is-2012-aufwuchs,Q24578
soep-is,inno,gm0805,soep-is-2012-aufwuchs,Q24578
soep-is,inno,gm09,soep-is-2012-aufwuchs,Q24579
soep-is,inno,gm1001,soep-is-2012-aufwuchs,Q24580
soep-is,inno,gm1002,soep-is-2012-aufwuchs,Q24580
soep-is,inno,gm1003,soep-is-2012-aufwuchs,Q24580
soep-is,inno,gm1004,soep-is-2012-aufwuchs,Q24580
soep-is,inno,gm1005,soep-is-2012-aufwuchs,Q24580
soep-is,inno,gm1006,soep-is-2012-aufwuchs,Q24580
soep-is,inno,gm1007,soep-is-2012-aufwuchs,Q24580
soep-is,inno,gm1008,soep-is-2012-aufwuchs,Q24580
soep-is,inno,gm1009,soep-is-2012-aufwuchs,Q24580
soep-is,inno,gm1101,soep-is-2012-aufwuchs,Q24581
soep-is,inno,gm1102,soep-is-2012-aufwuchs,Q24581
soep-is,inno,gm1103,soep-is-2012-aufwuchs,Q24581
soep-is,inno,gm1104,soep-is-2012-aufwuchs,Q24581
soep-is,inno,gm1105,soep-is-2012-aufwuchs,Q24581
soep-is,inno,gm1106,soep-is-2012-aufwuchs,Q24581
soep-is,inno,gm1107,soep-is-2012-aufwuchs,Q24581
soep-is,inno,gm1108,soep-is-2012-aufwuchs,Q24581
soep-is,inno,gm1109,soep-is-2012-aufwuchs,Q24581
soep-is,inno,gm1110,soep-is-2012-aufwuchs,Q24581
soep-is,inno,gm1201,soep-is-2012-aufwuchs,Q24582
soep-is,inno,gm1202,soep-is-2012-aufwuchs,Q24582
soep-is,inno,gm1203,soep-is-2012-aufwuchs,Q24582
soep-is,inno,gm1204,soep-is-2012-aufwuchs,Q24582
soep-is,inno,gm1205,soep-is-2012-aufwuchs,Q24582
soep-is,inno,gm1206,soep-is-2012-aufwuchs,Q24582
soep-is,inno,gm1207,soep-is-2012-aufwuchs,Q24582
soep-is,inno,gm1208,soep-is-2012-aufwuchs,Q24582
soep-is,inno,gm1209,soep-is-2012-aufwuchs,Q24582
soep-is,inno,gm13,soep-is-2012-aufwuchs,Q24583
soep-is,inno,gm1401,soep-is-2012-aufwuchs,Q24584
soep-is,inno,gm1402,soep-is-2012-aufwuchs,Q24584
soep-is,inno,gm1403,soep-is-2012-aufwuchs,Q24584
soep-is,inno,gm1404,soep-is-2012-aufwuchs,Q24584
soep-is,inno,gm1405,soep-is-2012-aufwuchs,Q24584
soep-is,inno,gm1406,soep-is-2012-aufwuchs,Q24584
soep-is,inno,gm1407,soep-is-2012-aufwuchs,Q24584
soep-is,inno,gm1408,soep-is-2012-aufwuchs,Q24584
soep-is,inno,gm1409,soep-is-2012-aufwuchs,Q24584
soep-is,inno,gm1410,soep-is-2012-aufwuchs,Q24584
soep-is,inno,gm1411,soep-is-2012-aufwuchs,Q24584
soep-is,inno,gm1412,soep-is-2012-aufwuchs,Q24584
soep-is,inno,gm1413,soep-is-2012-aufwuchs,Q24584
soep-is,inno,gm1414,soep-is-2012-aufwuchs,Q24584
soep-is,inno,gm1415,soep-is-2012-aufwuchs,Q24584
soep-is,inno,gm1416,soep-is-2012-aufwuchs,Q24584
soep-is,inno,gm1417,soep-is-2012-aufwuchs,Q24584
soep-is,inno,gm1501,soep-is-2012-aufwuchs,Q24586
soep-is,inno,gm1502,soep-is-2012-aufwuchs,Q24586
soep-is,inno,gm1503,soep-is-2012-aufwuchs,Q24586
soep-is,inno,gm1504,soep-is-2012-aufwuchs,Q24586
soep-is,inno,gm1505,soep-is-2012-aufwuchs,Q24586
soep-is,inno,gm1506,soep-is-2012-aufwuchs,Q24586
soep-is,inno,gm1507,soep-is-2012-aufwuchs,Q24586
soep-is,inno,gm1601,soep-is-2012-aufwuchs,Q24585
soep-is,inno,gm1602,soep-is-2012-aufwuchs,Q24585
soep-is,inno,gm1603,soep-is-2012-aufwuchs,Q24585
soep-is,inno,gm1604,soep-is-2012-aufwuchs,Q24585
soep-is,inno,gm1605,soep-is-2012-aufwuchs,Q24585
soep-is,inno,gm1606,soep-is-2012-aufwuchs,Q24585
soep-is,inno,gm1607,soep-is-2012-aufwuchs,Q24585
soep-is,inno,gm1701,soep-is-2012-aufwuchs,Q24587
soep-is,inno,gm1702,soep-is-2012-aufwuchs,Q24587
soep-is,inno,gm1703,soep-is-2012-aufwuchs,Q24587
soep-is,inno,gm1704,soep-is-2012-aufwuchs,Q24587
soep-is,inno,gm1705,soep-is-2012-aufwuchs,Q24587
soep-is,inno,gm1706,soep-is-2012-aufwuchs,Q24587
soep-is,inno,gm1707,soep-is-2012-aufwuchs,Q24587
soep-is,inno,gm1708,soep-is-2012-aufwuchs,Q24587
soep-is,inno,gm1709,soep-is-2012-aufwuchs,Q24587
soep-is,inno,gm1710,soep-is-2012-aufwuchs,Q24587
soep-is,inno,gm1711,soep-is-2012-aufwuchs,Q24587
soep-is,inno,gm1712,soep-is-2012-aufwuchs,Q24587
soep-is,inno,gm1713,soep-is-2012-aufwuchs,Q24587
soep-is,inno,gm1714,soep-is-2012-aufwuchs,Q24587
soep-is,inno,gm1715,soep-is-2012-aufwuchs,Q24587
soep-is,inno,gm1801,soep-is-2012-aufwuchs,Q24590
soep-is,inno,gm1802,soep-is-2012-aufwuchs,Q24590
soep-is,inno,gm1803,soep-is-2012-aufwuchs,Q24590
soep-is,inno,gm1804,soep-is-2012-aufwuchs,Q24590
soep-is,inno,gm1901,soep-is-2012-aufwuchs,Q24591
soep-is,inno,gm1902,soep-is-2012-aufwuchs,Q24591
soep-is,inno,gm2001,soep-is-2012-aufwuchs,Q24592
soep-is,inno,gm2002,soep-is-2012-aufwuchs,Q24592
soep-is,inno,gm2003,soep-is-2012-aufwuchs,Q24592
soep-is,inno,gm2004,soep-is-2012-aufwuchs,Q24592
soep-is,inno,gm20ka,soep-is-2012-aufwuchs,Q24592
soep-is,inno,gm2101,soep-is-2012-aufwuchs,Q24593
soep-is,inno,gm2102,soep-is-2012-aufwuchs,Q24593
soep-is,inno,gm2103,soep-is-2012-aufwuchs,Q24593
soep-is,inno,gm2104,soep-is-2012-aufwuchs,Q24593
soep-is,inno,gm2105,soep-is-2012-aufwuchs,Q24593
soep-is,inno,gm2106,soep-is-2012-aufwuchs,Q24593
soep-is,inno,gm22,soep-is-2012-aufwuchs,Q24595
soep-is,inno,gm2301,soep-is-2012-aufwuchs,Q24596
soep-is,inno,gm2302,soep-is-2012-aufwuchs,Q24596
soep-is,inno,gm2303,soep-is-2012-aufwuchs,Q24596
soep-is,inno,gm2304,soep-is-2012-aufwuchs,Q24596
soep-is,inno,gm2305,soep-is-2012-aufwuchs,Q24596
soep-is,inno,gm2306,soep-is-2012-aufwuchs,Q24596
soep-is,inno,gm2307,soep-is-2012-aufwuchs,Q24596
soep-is,inno,gm2401,soep-is-2012-aufwuchs,Q24624
soep-is,inno,gm2402,soep-is-2012-aufwuchs,Q24624
soep-is,inno,gm2403,soep-is-2012-aufwuchs,Q24624
soep-is,inno,gm2404,soep-is-2012-aufwuchs,Q24624
soep-is,inno,gm2405,soep-is-2012-aufwuchs,Q24624
soep-is,inno,gm2406,soep-is-2012-aufwuchs,Q24624
soep-is,inno,gm2407,soep-is-2012-aufwuchs,Q24624
soep-is,inno,gm2501,soep-is-2012-aufwuchs,Q24597
soep-is,inno,gm2502,soep-is-2012-aufwuchs,Q24597
soep-is,inno,gm2503,soep-is-2012-aufwuchs,Q24597
soep-is,inno,gm25ka,soep-is-2012-aufwuchs,Q24597
soep-is,inno,gm2601,soep-is-2012-aufwuchs,Q24625
soep-is,inno,gm2602,soep-is-2012-aufwuchs,Q24625
soep-is,inno,gm2701,soep-is-2012-aufwuchs,Q24598
soep-is,inno,gm2702,soep-is-2012-aufwuchs,Q24598
soep-is,inno,gm2703,soep-is-2012-aufwuchs,Q24598
soep-is,inno,gm2704,soep-is-2012-aufwuchs,Q24598
soep-is,inno,gm2801,soep-is-2012-aufwuchs,Q24599
soep-is,inno,gm2802,soep-is-2012-aufwuchs,Q24599
soep-is,inno,gm2803,soep-is-2012-aufwuchs,Q24599
soep-is,inno,gm2804,soep-is-2012-aufwuchs,Q24599
soep-is,inno,gm29,soep-is-2012-aufwuchs,Q24600
soep-is,inno,gm30,soep-is-2012-aufwuchs,Q24602
soep-is,inno,gm31,soep-is-2012-aufwuchs,Q24628
soep-is,inno,gm32,soep-is-2012-aufwuchs,Q24603
soep-is,inno,gm3301,soep-is-2012-aufwuchs,Q24626
soep-is,inno,gm3302,soep-is-2012-aufwuchs,Q24626
soep-is,inno,gm3303,soep-is-2012-aufwuchs,Q24626
soep-is,inno,gm3304,soep-is-2012-aufwuchs,Q24626
soep-is,inno,gm3305,soep-is-2012-aufwuchs,Q24626
soep-is,inno,gm3306,soep-is-2012-aufwuchs,Q24626
soep-is,inno,gm33ka,soep-is-2012-aufwuchs,Q24626
soep-is,inno,gm34,soep-is-2012-aufwuchs,Q24604
soep-is,inno,gm3501,soep-is-2012-aufwuchs,Q24627
soep-is,inno,gm3502,soep-is-2012-aufwuchs,Q24627
soep-is,inno,gm3503,soep-is-2012-aufwuchs,Q24627
soep-is,inno,gm3504,soep-is-2012-aufwuchs,Q24627
soep-is,inno,gm3505,soep-is-2012-aufwuchs,Q24627
soep-is,inno,gm3506,soep-is-2012-aufwuchs,Q24627
soep-is,inno,gm35ka,soep-is-2012-aufwuchs,Q24627
soep-is,inno,gm3601,soep-is-2012-aufwuchs,Q24607
soep-is,inno,gm3602,soep-is-2012-aufwuchs,Q24607
soep-is,inno,gm3603,soep-is-2012-aufwuchs,Q24607
soep-is,inno,gm3701,soep-is-2012-aufwuchs,Q24609
soep-is,inno,gm3702,soep-is-2012-aufwuchs,Q24609
soep-is,inno,gm3703,soep-is-2012-aufwuchs,Q24609
soep-is,inno,gm3704,soep-is-2012-aufwuchs,Q24609
soep-is,inno,gm3705,soep-is-2012-aufwuchs,Q24609
soep-is,inno,gm38a,soep-is-2012-aufwuchs,Q24610
soep-is,inno,gm38b,soep-is-2012-aufwuchs,Q24610
soep-is,inno,gm39,soep-is-2012-aufwuchs,Q24613
soep-is,inno,gm40,soep-is-2012-aufwuchs,Q24619
soep-is,inno,gm41,soep-is-2012-aufwuchs,Q24629
soep-is,inno,gm4201,soep-is-2012-aufwuchs,Q24630
soep-is,inno,gm4202,soep-is-2012-aufwuchs,Q24630
soep-is,inno,gm4203,soep-is-2012-aufwuchs,Q24630
soep-is,inno,gm4204,soep-is-2012-aufwuchs,Q24630
soep-is,inno,gm4205,soep-is-2012-aufwuchs,Q24630
soep-is,inno,gm4206,soep-is-2012-aufwuchs,Q24630
soep-is,inno,gm42ka,soep-is-2012-aufwuchs,Q24630
soep-is,inno,gm43,soep-is-2012-aufwuchs,Q24631
soep-is,inno,gm4401,soep-is-2012-aufwuchs,Q24632
soep-is,inno,gm4402,soep-is-2012-aufwuchs,Q24632
soep-is,inno,gm4403,soep-is-2012-aufwuchs,Q24632
soep-is,inno,gm4404,soep-is-2012-aufwuchs,Q24632
soep-is,inno,gm4405,soep-is-2012-aufwuchs,Q24632
soep-is,inno,gm4406,soep-is-2012-aufwuchs,Q24632
soep-is,inno,gm44ka,soep-is-2012-aufwuchs,Q24632
soep-is,inno,gm4501,soep-is-2012-aufwuchs,Q24633
soep-is,inno,gm4502,soep-is-2012-aufwuchs,Q24633
soep-is,inno,gm4503,soep-is-2012-aufwuchs,Q24633
soep-is,inno,gm4601,soep-is-2012-aufwuchs,Q24634
soep-is,inno,gm4602,soep-is-2012-aufwuchs,Q24634
soep-is,inno,gm4603,soep-is-2012-aufwuchs,Q24634
soep-is,inno,gm4604,soep-is-2012-aufwuchs,Q24634
soep-is,inno,gm4605,soep-is-2012-aufwuchs,Q24634
soep-is,inno,gm47a,soep-is-2012-aufwuchs,Q24635
soep-is,inno,gm47b,soep-is-2012-aufwuchs,Q24635
soep-is,inno,gpol,soep-is-2015,Q402
soep-is,inno,hapi1,soep-is-2014-f,Q3251
soep-is,inno,hapi10,soep-is-2014-f,Q3253
soep-is,inno,hapi2,soep-is-2014-f,Q3252
soep-is,inno,hapi3,soep-is-2014-f,Q3253
soep-is,inno,hapi4,soep-is-2014-f,Q3253
soep-is,inno,hapi5,soep-is-2014-f,Q3253
soep-is,inno,hapi6,soep-is-2014-f,Q3253
soep-is,inno,hapi7,soep-is-2014-f,Q3253
soep-is,inno,hapi8,soep-is-2014-f,Q3253
soep-is,inno,hapi9,soep-is-2014-f,Q3253
soep-is,inno,hbau1,soep-is-2014-f,Q1701
soep-is,inno,hbau10,soep-is-2014-f,Q1701
soep-is,inno,hbau111,soep-is-2014-f,Q17051
soep-is,inno,hbau1110,soep-is-2014-f,Q170510
soep-is,inno,hbau112,soep-is-2014-f,Q17052
soep-is,inno,hbau113,soep-is-2014-f,Q17053
soep-is,inno,hbau114,soep-is-2014-f,Q17054
soep-is,inno,hbau115,soep-is-2014-f,Q17055
soep-is,inno,hbau119,soep-is-2014-f,Q17059
soep-is,inno,hbau1210,soep-is-2014-f,Q170710
soep-is,inno,hbau122,soep-is-2014-f,Q17072
soep-is,inno,hbau123,soep-is-2014-f,Q17073
soep-is,inno,hbau124,soep-is-2014-f,Q17074
soep-is,inno,hbau125,soep-is-2014-f,Q17075
soep-is,inno,hbau129,soep-is-2014-f,Q17079
soep-is,inno,hbau1310,soep-is-2014-f,Q170710
soep-is,inno,hbau132,soep-is-2014-f,Q17072
soep-is,inno,hbau133,soep-is-2014-f,Q17073
soep-is,inno,hbau134,soep-is-2014-f,Q17074
soep-is,inno,hbau135,soep-is-2014-f,Q17075
soep-is,inno,hbau139,soep-is-2014-f,Q17079
soep-is,inno,hbau2,soep-is-2014-f,Q1701
soep-is,inno,hbau3,soep-is-2014-f,Q1701
soep-is,inno,hbau4,soep-is-2014-f,Q1701
soep-is,inno,hbau5,soep-is-2014-f,Q1701
soep-is,inno,hbau6,soep-is-2014-f,Q1701
soep-is,inno,hbau71,soep-is-2014-f,Q17021
soep-is,inno,hbau710,soep-is-2014-f,Q170210
soep-is,inno,hbau72,soep-is-2014-f,Q17022
soep-is,inno,hbau73,soep-is-2014-f,Q17023
soep-is,inno,hbau74,soep-is-2014-f,Q17024
soep-is,inno,hbau75,soep-is-2014-f,Q17025
soep-is,inno,hbau79,soep-is-2014-f,Q17029
soep-is,inno,hbau81,soep-is-2014-f,Q17031
soep-is,inno,hbau810,soep-is-2014-f,Q170310
soep-is,inno,hbau82,soep-is-2014-f,Q17032
soep-is,inno,hbau83,soep-is-2014-f,Q17033
soep-is,inno,hbau84,soep-is-2014-f,Q17034
soep-is,inno,hbau85,soep-is-2014-f,Q17035
soep-is,inno,hbau89,soep-is-2014-f,Q17039
soep-is,inno,hbau9,soep-is-2014-f,Q1701
soep-is,inno,hbauka,soep-is-2014-f,Q1701
soep-is,inno,hekg,soep-is-2014-f,Q329
soep-is,inno,hekj,soep-is-2014-f,Q330
soep-is,inno,hilbet1,soep-is-2015,Q145
soep-is,inno,hilbet1,soep-is-2016-f,Q120
soep-is,inno,hilbet2,soep-is-2015,Q145
soep-is,inno,hilbet2,soep-is-2016-f,Q120
soep-is,inno,hilbet3,soep-is-2015,Q145
soep-is,inno,hilbet3,soep-is-2016-f,Q120
soep-is,inno,hochsta1,soep-is-2015,Q97
soep-is,inno,hochsta2,soep-is-2015,Q97
soep-is,inno,hochsta3,soep-is-2015,Q97
soep-is,inno,hochsta4,soep-is-2015,Q97
soep-is,inno,hochsta5,soep-is-2015,Q97
soep-is,inno,hwohn14,soep-is-2014-f,Q3201
soep-is,inno,hwohn15,soep-is-2014-f,Q3201
soep-is,inno,hwohn16,soep-is-2014-f,Q3201
soep-is,inno,hwohn17,soep-is-2014-f,Q3201
soep-is,inno,hwohn18,soep-is-2014-f,Q3201
soep-is,inno,hwohn19,soep-is-2014-f,Q3201
soep-is,inno,hwohn20,soep-is-2014-f,Q3201
soep-is,inno,hwohn21,soep-is-2014-f,Q3201
soep-is,inno,hwohn22,soep-is-2014-f,Q3201
soep-is,inno,hwohn23,soep-is-2014-f,Q3201
soep-is,inno,hwohn24,soep-is-2014-f,Q3201
soep-is,inno,hwohn25,soep-is-2014-f,Q3201
soep-is,inno,iabaut1,soep-is-2014-a,Q772
soep-is,inno,iabaut10,soep-is-2014-a,Q772
soep-is,inno,iabaut2,soep-is-2014-a,Q772
soep-is,inno,iabaut3,soep-is-2014-a,Q772
soep-is,inno,iabaut4,soep-is-2014-a,Q772
soep-is,inno,iabaut5,soep-is-2014-a,Q772
soep-is,inno,iabaut6,soep-is-2014-a,Q772
soep-is,inno,iabaut7,soep-is-2014-a,Q772
soep-is,inno,iabaut8,soep-is-2014-a,Q772
soep-is,inno,iabaut9,soep-is-2014-a,Q772
soep-is,inno,iabb11,soep-is-2014-a,Q2622
soep-is,inno,iabb12,soep-is-2014-a,Q2622
soep-is,inno,iabb2,soep-is-2014-a,Q2623
soep-is,inno,iabd,soep-is-2014-a,Q2613
soep-is,inno,iabfj,soep-is-2014-a,Q2616
soep-is,inno,iabfn,soep-is-2014-a,Q2617
soep-is,inno,iabj,soep-is-2014-a,Q2614
soep-is,inno,iabm1,soep-is-2014-a,Q771
soep-is,inno,iabm2,soep-is-2014-a,Q771
soep-is,inno,iabm3,soep-is-2014-a,Q771
soep-is,inno,iabm4,soep-is-2014-a,Q771
soep-is,inno,iabm5,soep-is-2014-a,Q771
soep-is,inno,iabm6,soep-is-2014-a,Q771
soep-is,inno,iabn,soep-is-2014-a,Q2615
soep-is,inno,iabr,soep-is-2014-a,Q2612
soep-is,inno,iabrj,soep-is-2014-a,Q2618
soep-is,inno,iabrn,soep-is-2014-a,Q2619
soep-is,inno,ieb_iat_1,soep-is-2011,Q11113
soep-is,inno,ieb_iat_2,soep-is-2011,Q11113
soep-is,inno,ieb_iat_3,soep-is-2011,Q11114
soep-is,inno,ieigiat01,soep-is-2011,Q55
soep-is,inno,ieigiat02,soep-is-2011,Q55
soep-is,inno,ieigiat03,soep-is-2011,Q55
soep-is,inno,ieigiat04,soep-is-2011,Q55
soep-is,inno,iepol1_1,soep-is-2015,Q7
soep-is,inno,iepol1_2,soep-is-2015,Q386
soep-is,inno,iepol3_1,soep-is-2015,Q8
soep-is,inno,iepol3_2,soep-is-2015,Q387
soep-is,inno,iepol4,soep-is-2015,Q1291
soep-is,inno,iepol4_1,soep-is-2015,Q801
soep-is,inno,iepol4_2,soep-is-2015,Q3871
soep-is,inno,iepol6,soep-is-2015,Q131
soep-is,inno,iepol6_1,soep-is-2015,Q9
soep-is,inno,iepol6_2,soep-is-2015,Q388
soep-is,inno,iesor02,soep-is-2015,Q133
soep-is,inno,iesor02_1,soep-is-2015,Q10
soep-is,inno,iesor02_2,soep-is-2015,Q389
soep-is,inno,iesor03,soep-is-2015,Q133
soep-is,inno,iesor03_1,soep-is-2015,Q10
soep-is,inno,iesor03_2,soep-is-2015,Q389
soep-is,inno,iesor04,soep-is-2015,Q133
soep-is,inno,iesor04_1,soep-is-2015,Q10
soep-is,inno,iesor04_2,soep-is-2015,Q389
soep-is,inno,iesor05,soep-is-2015,Q133
soep-is,inno,iesor05_1,soep-is-2015,Q10
soep-is,inno,iesor05_2,soep-is-2015,Q389
soep-is,inno,iesor08,soep-is-2015,Q133
soep-is,inno,iesor08_1,soep-is-2015,Q10
soep-is,inno,iesor08_2,soep-is-2015,Q389
soep-is,inno,iesor09,soep-is-2015,Q133
soep-is,inno,iesor09_1,soep-is-2015,Q10
soep-is,inno,iesor09_2,soep-is-2015,Q389
soep-is,inno,iethem01,soep-is-2015,Q134a1
soep-is,inno,iethem01_1,soep-is-2015,Q11
soep-is,inno,iethem01_2,soep-is-2015,Q390
soep-is,inno,iethem01a,soep-is-2015,Q134b1
